Age,last_mod,tot_bath,Overall Qual,Overall Cond,Lot Area,Mas Vnr Area,Garage Area,Kitchen Qual,total_SF,Screen Porch,TotRms AbvGrd,Exter Qual,SalePrice,age*mod,overall**,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl
7,6,3.5,9,5,9720,134.0,725.0,4,3304.0,0,7,4,274000,42,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
43,43,1.0,5,5,8521,0.0,336.0,3,1824.0,0,5,3,125000,1849,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,57,2.0,5,6,8741,0.0,0.0,3,2390.0,0,8,3,98500,3477,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
12,11,3.0,8,5,12461,0.0,757.0,4,3248.0,0,5,4,262000,132,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,2.0,5,7,6950,40.0,444.0,3,1828.0,0,5,3,134900,900,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,48,2.0,5,6,16905,0.0,308.0,3,2678.0,0,5,3,170000,2304,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
81,16,1.0,6,8,7155,0.0,225.0,3,2147.0,0,6,3,135000,1296,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18,17,3.5,6,5,9205,304.0,473.0,4,3613.0,196,9,4,290000,306,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2.0,7,6,7697,0.0,462.0,4,2504.0,0,6,4,173500,0,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
58,4,4.0,5,8,7800,0.0,230.0,5,2904.0,0,8,3,225000,232,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,2.0,5,5,14357,0.0,440.0,3,2051.0,0,6,3,140500,2116,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13,13,1.0,5,5,8775,0.0,299.0,3,1980.0,0,5,3,126000,169,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9,9,3.5,8,5,2645,466.0,480.0,4,2546.0,0,7,4,170000,81,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
11,11,1.5,5,5,13568,0.0,576.0,3,1980.0,0,5,3,156000,121,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49,9,2.0,5,6,16321,0.0,319.0,3,3084.0,0,6,3,207500,441,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2.5,8,5,8640,0.0,590.0,4,2688.0,0,8,4,255000,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,35,2.0,4,6,1596,0.0,297.0,3,1450.0,0,4,3,94900,1225,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
49,49,1.5,5,6,7315,0.0,338.0,3,2340.0,225,6,3,140000,2401,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,56,1.0,3,5,7614,0.0,216.0,3,2114.0,225,7,3,96900,5656,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
43,43,1.5,5,6,11000,200.0,480.0,3,2308.0,0,6,3,154000,1849,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
97,8,2.5,8,9,10337,0.0,816.0,4,2497.0,0,7,4,184900,776,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,3.0,10,5,14803,816.0,1220.0,5,4162.0,0,7,5,385000,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,56,1.0,4,6,8765,0.0,327.0,3,1902.0,0,6,3,106500,3920,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,9,3.5,8,5,12720,150.0,810.0,4,4142.0,0,10,4,327000,81,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,3.0,9,5,11128,198.0,795.0,5,4948.0,0,9,5,468000,12,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
82,59,1.0,6,6,5160,0.0,384.0,3,2870.0,0,4,3,135000,4838,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1.5,6,5,13072,0.0,484.0,3,2282.0,0,6,4,142500,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40,40,1.5,5,6,8814,0.0,470.0,3,2196.0,0,7,3,141000,1600,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
98,17,2.0,5,7,7000,0.0,0.0,3,2464.0,0,5,3,107500,1666,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
65,28,2.0,5,6,4484,0.0,240.0,3,1954.0,0,4,3,108500,1820,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
12,12,2.5,6,5,9019,0.0,472.0,4,1956.0,0,6,3,150000,144,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
90,56,1.0,3,5,8520,0.0,0.0,3,1152.0,0,6,3,78000,5040,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2.0,8,5,11932,186.0,830.0,4,3160.0,0,7,4,235128,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36,5,3.0,7,5,115149,351.0,739.0,4,3467.0,0,5,3,302000,180,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33,7,3.0,5,6,14330,0.0,440.0,3,2422.0,227,5,3,163000,231,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
65,3,1.0,3,6,8777,0.0,240.0,3,640.0,0,5,3,84900,195,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,35,3.0,6,5,2308,0.0,440.0,3,2177.0,0,6,3,147000,1225,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
94,4,2.5,7,8,2500,0.0,164.0,5,2736.0,0,7,4,155000,376,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16,16,3.0,7,5,8049,54.0,484.0,3,2648.0,90,6,3,180000,256,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,60,2.0,4,5,5600,0.0,0.0,2,1092.0,0,7,2,55000,4800,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4,4,3.0,7,5,9590,442.0,438.0,4,2014.0,0,6,4,187500,16,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33,33,2.0,6,6,7200,255.0,352.0,3,2166.0,0,6,3,125000,1089,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
70,19,1.5,7,7,11500,0.0,180.0,4,3074.0,322,6,4,250000,1330,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,58,1.0,5,6,6756,0.0,200.0,3,1380.0,0,5,3,78000,5684,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
98,12,2.0,4,6,11426,0.0,0.0,3,2314.0,0,9,3,118000,1176,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0,2.0,8,5,12030,254.0,818.0,4,3388.0,0,7,5,318000,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13,12,2.5,8,5,9554,125.0,471.0,4,2688.0,0,8,4,215000,156,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
81,56,1.0,4,4,8534,0.0,0.0,3,1104.0,0,4,3,72000,4536,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32,32,2.5,6,5,11361,160.0,478.0,3,2716.0,189,7,3,180000,1024,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22,22,3.0,6,5,12416,132.0,616.0,3,3257.0,0,7,3,184000,484,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
50,50,2.0,5,6,9600,132.0,270.0,3,2082.0,0,6,3,124500,2500,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52,52,2.0,5,5,8267,0.0,576.0,3,3208.0,0,8,3,135000,2704,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
68,19,1.5,6,7,6000,0.0,240.0,4,2653.0,0,6,3,164900,1292,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37,37,1.5,7,5,9600,168.0,528.0,3,2328.0,0,6,3,140000,1369,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,51,1.0,5,6,7350,0.0,294.0,3,2082.0,0,6,3,128000,2601,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,1.5,6,8,7703,40.0,504.0,3,1484.0,0,6,3,153000,900,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,58,1.0,6,8,4347,0.0,228.0,3,2405.0,0,7,4,127500,5684,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
58,2,2.0,5,8,9600,0.0,264.0,4,1909.0,0,7,3,141500,116,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,15,3.5,8,5,12256,362.0,712.0,4,4085.0,0,9,4,325000,240,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,2.0,7,6,9547,112.0,472.0,4,3188.0,0,6,3,188500,196,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,2.0,6,5,7200,68.0,572.0,4,2524.0,0,5,4,185000,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,2,2.0,6,5,13072,126.0,0.0,4,2350.0,0,6,3,146000,6,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
92,2,2.0,6,7,3600,0.0,280.0,5,1912.0,0,5,3,119000,184,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38,38,2.5,5,5,1680,142.0,280.0,3,1932.0,0,6,3,112000,1444,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,2.5,8,5,3316,0.0,550.0,4,2494.0,0,4,4,197000,1,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,3.5,9,5,16387,215.0,831.0,5,4327.0,0,11,4,412083,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,6,3.0,8,5,13265,148.0,857.0,4,3257.0,0,7,4,271000,36,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,3.0,7,5,3242,235.0,478.0,4,2810.0,0,6,4,200000,16,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
31,31,2.5,7,6,8991,130.0,585.0,4,2552.0,0,5,3,174000,961,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
47,47,2.0,5,5,8000,0.0,351.0,3,2754.0,0,6,3,156500,2209,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,10,3.5,6,5,9303,42.0,422.0,3,2628.0,0,7,4,204000,110,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
42,2,1.5,5,6,8544,0.0,271.0,4,2456.0,0,6,3,149350,84,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,52,1.0,5,6,11425,0.0,275.0,3,2016.0,0,4,3,137000,2704,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,9,2.5,7,5,11404,202.0,541.0,4,3184.0,0,8,4,222500,90,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,2.5,6,5,8229,22.0,440.0,4,2256.0,0,6,4,166000,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
90,60,2.0,5,7,4485,0.0,0.0,3,1872.0,0,5,3,109500,5400,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
55,55,1.0,4,5,15635,0.0,498.0,3,1383.0,110,6,3,122000,3025,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
87,17,1.0,5,6,3153,0.0,180.0,3,1934.0,0,5,3,99900,1479,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2.0,8,5,11096,0.0,826.0,4,3312.0,0,7,4,249700,1,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
59,5,1.5,6,8,14000,0.0,300.0,4,2244.0,0,6,3,158500,295,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1.5,6,5,7733,0.0,0.0,4,2284.0,0,5,3,139500,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,6,3.0,6,5,8098,0.0,470.0,4,2784.0,0,5,4,202000,36,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
47,1,2.0,5,5,8393,122.0,588.0,3,3338.0,0,8,3,145000,47,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
39,39,3.0,4,4,12900,0.0,400.0,3,2456.0,0,6,3,108959,1521,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
62,60,2.0,5,5,57200,0.0,572.0,3,2434.0,0,7,3,160000,3720,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,49,2.0,5,5,8078,260.0,484.0,3,3120.0,0,8,3,128600,2401,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
31,31,2.5,7,7,12384,233.0,550.0,3,2728.0,0,7,3,197900,961,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30,30,2.0,7,5,9927,252.0,596.0,3,2130.0,0,5,4,172000,900,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30,30,2.0,5,4,16300,0.0,308.0,3,1783.0,0,5,3,130000,900,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,3.0,6,5,7915,0.0,435.0,4,3341.0,0,6,4,195000,72,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
54,54,1.0,5,5,21750,0.0,520.0,3,1976.0,0,4,3,113000,2916,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,2.0,8,5,9116,0.0,490.0,4,2982.0,0,7,4,209000,25,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22,20,4.5,7,5,14419,310.0,578.0,4,3124.0,0,7,3,213500,440,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
58,58,1.0,5,5,13070,0.0,480.0,3,1743.0,255,5,3,126000,3364,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
53,53,1.0,6,5,9855,0.0,480.0,3,3125.0,0,7,3,127500,2809,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,3.0,9,5,8118,178.0,557.0,5,3420.0,0,6,5,334000,1,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
48,48,2.5,6,5,10920,212.0,352.0,3,2506.0,0,5,3,157000,2304,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45,45,1.0,5,5,6600,0.0,294.0,3,1728.0,0,5,3,125500,2025,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,3,3.5,7,5,8199,0.0,410.0,4,2184.0,0,7,4,189000,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19,18,3.0,7,5,9947,0.0,497.0,4,2405.0,0,6,3,173000,342,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,32,4.0,7,4,14330,145.0,550.0,4,4394.0,0,9,4,260000,1024,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,2,2.5,8,5,10769,0.0,578.0,4,2634.0,0,7,4,212000,4,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10,10,1.0,5,5,8846,0.0,576.0,3,1784.0,0,5,4,148000,100,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
46,46,2.0,6,5,10600,0.0,480.0,3,2308.0,0,8,3,136300,2116,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,3.0,5,5,18890,1.0,600.0,3,3981.0,0,12,3,190000,900,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
108,2,2.0,5,5,9142,0.0,420.0,3,2424.0,0,10,3,139500,216,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4,4,2.5,7,5,7750,0.0,400.0,4,1980.0,0,6,4,162000,16,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
68,57,1.0,4,5,6060,0.0,264.0,3,1855.0,0,4,3,100000,3876,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,3,2.0,5,7,10172,0.0,288.0,3,1738.0,0,5,3,126500,114,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,20,3.5,7,5,10380,172.0,576.0,4,4232.0,0,8,4,301000,420,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10,10,3.5,6,5,9337,0.0,684.0,4,2610.0,0,7,3,204750,100,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
60,59,2.0,4,5,7200,0.0,420.0,3,1040.0,0,6,3,90000,3540,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
88,48,2.0,5,5,9600,0.0,393.0,3,3323.0,0,10,3,130000,4224,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,38,2.5,5,5,8640,300.0,530.0,3,2670.0,270,7,3,155000,1444,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,48,1.5,5,6,7931,0.0,308.0,3,2538.0,0,6,3,155000,2304,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,45,2.5,5,4,11625,0.0,504.0,3,2078.0,0,6,3,131500,2025,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
55,38,2.0,6,6,9600,164.0,364.0,3,2676.0,0,7,3,153000,2090,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,3.0,8,5,11478,200.0,772.0,4,3408.0,0,7,4,306000,6,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,3.0,9,5,7740,518.0,899.0,5,3372.0,0,6,4,332200,0,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,3.0,8,5,9520,338.0,800.0,4,3284.0,0,7,4,293077,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46,46,1.0,4,7,17199,0.0,270.0,3,1828.0,0,4,3,128000,2116,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
81,3,2.0,6,7,5400,0.0,216.0,4,2765.0,0,5,3,152000,243,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
57,56,1.5,4,4,10800,0.0,0.0,3,1912.0,0,6,3,135000,3192,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,57,2.0,6,4,9900,0.0,205.0,2,3218.0,0,8,3,117500,7239,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
80,57,1.0,6,6,6000,0.0,576.0,3,2141.0,0,6,3,127500,4560,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,3.0,8,5,17778,0.0,676.0,4,4958.0,0,7,4,373000,676,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,1,2.5,6,9,1477,0.0,0.0,3,1638.0,0,6,3,98000,38,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16,3,3.5,7,6,19645,44.0,473.0,4,2075.0,0,6,3,203135,48,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13,13,2.5,7,5,8750,0.0,512.0,4,2596.0,0,7,4,191000,169,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
52,52,1.0,5,5,7785,0.0,267.0,3,1014.0,200,6,3,98000,2704,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,21,6.0,5,5,10800,0.0,0.0,3,2400.0,0,5,3,179000,462,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,3,2.0,8,5,9139,206.0,492.0,4,2854.0,0,7,4,245000,9,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11,10,3.0,7,5,10140,0.0,583.0,4,3330.0,0,7,4,213250,110,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
60,58,1.0,4,6,10122,0.0,390.0,3,869.0,0,3,3,89900,3480,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,2.5,7,5,10141,40.0,427.0,3,2550.0,291,7,3,185000,121,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
34,34,1.5,6,6,2205,567.0,264.0,3,1617.0,0,6,3,113500,1156,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
77,56,1.0,3,3,10914,0.0,660.0,3,1430.0,112,4,3,68000,4312,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7,7,2.0,7,5,9196,0.0,573.0,4,3120.0,0,7,4,201000,49,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,2.5,7,5,9803,0.0,603.0,4,2634.0,0,7,4,226700,9,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,4.5,10,5,17169,970.0,1174.0,5,4610.0,0,7,5,500067,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2.5,7,5,9171,0.0,433.0,4,2446.0,0,7,4,201490,2,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14,14,2.0,5,7,9750,0.0,528.0,3,1980.0,0,5,3,155000,196,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,31,2.0,5,7,8604,124.0,564.0,4,1882.0,0,4,3,145000,961,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
88,9,2.0,6,8,6155,0.0,502.0,3,1973.0,0,6,3,128000,792,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7,7,3.5,6,5,9487,0.0,442.0,3,2605.0,0,7,3,187000,49,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,2.0,6,5,3675,80.0,525.0,3,1619.0,0,5,3,145500,12,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
84,59,1.0,4,6,10200,0.0,200.0,3,1144.0,0,4,3,75000,4956,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2.0,7,5,11750,204.0,796.0,4,3092.0,0,7,4,217000,2,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,2,3.0,7,5,11896,60.0,660.0,4,2682.0,0,6,4,220000,4,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
34,34,3.0,6,5,10400,288.0,484.0,3,2522.0,147,8,3,165150,1156,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30,30,2.0,6,6,10970,0.0,576.0,3,1966.0,0,5,3,147000,900,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13,13,3.0,7,5,11883,196.0,478.0,4,3008.0,0,6,4,203000,169,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
51,51,2.0,5,5,10552,0.0,447.0,4,3098.0,0,6,3,165500,2601,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,58,2.0,3,3,8248,0.0,0.0,3,1728.0,0,5,3,67000,5452,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
43,14,2.5,6,8,9760,340.0,440.0,4,2673.0,0,7,3,187000,602,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,9,3.5,6,5,2998,513.0,440.0,4,2268.0,0,4,4,180000,81,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
86,2,2.0,6,7,6821,0.0,240.0,3,1949.0,0,8,3,146500,172,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,7,3.0,7,5,11354,0.0,583.0,4,3346.0,116,7,4,270000,49,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18,18,2.0,6,6,9069,0.0,564.0,4,1932.0,0,5,3,147000,324,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
